sentence,word,string,num_tokens_total,num_tokens_target,num_tokens_disambiguating,mpath,language,multilingual,n_params
Era una llama brillante.,llama,llama,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una llama lanuda.,llama,llama,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una llama ardiente.,llama,llama,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una mano dura.,mano,mano,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una mano arrugada.,mano,mano,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una mano sudada.,mano,mano,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una mano de hierro.,mano,mano,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una mano lastimada.,mano,mano,7,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una muñeca fracturada.,muñeca,muñeca,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una muñeca lesionada.,muñeca,muñeca,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una muñeca preciosa.,muñeca,muñeca,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una muñeca plástica.,muñeca,muñeca,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una naranja madura.,naranja,naranja,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un naranja oscuro.,naranja,naranja,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una naranja jugosa.,naranja,naranja,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un naranja brillante.,naranja,naranja,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nave sagrada.,nave,nave,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nave católica.,nave,nave,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nave de madera.,nave,nave,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nave marítima.,nave,nave,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nota musical.,nota,nota,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nota desafinada.,nota,nota,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nota decepcionante.,nota,nota,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nota académica.,nota,nota,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nota aguda.,nota,nota,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una nota satisfactoria.,nota,nota,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una ola migratoria.,ola,ola,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una ola navegable.,ola,ola,8,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una ola marítima.,ola,ola,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una ola criminal.,ola,ola,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Es una orden católica.,orden,orden,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Es una orden religiosa.,orden,orden,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Es una orden ejecutiva.,orden,orden,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Es una orden jurídica.,orden,orden,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la palma derecha.,palma,palma,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la palma izquierda.,palma,palma,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la palma frondosa.,palma,palma,8,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la palma de coco.,palma,palma,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una papa podrida.,papa,papa,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una papa caliente.,papa,papa,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una papa majada.,papa,papa,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papa conservador.,papa,papa,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papa comprensivo.,papa,papa,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papa jesuita.,papa,papa,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papel secundario.,papel,papel,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papel cuadriculado.,papel,papel,7,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papel principal.,papel,papel,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un papel amplio.,papel,papel,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Visitó el parque de diversiones.,parque,parque,8,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Visitó el parque estatal.,parque,parque,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Visitó el parque forestal.,parque,parque,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Visitó el parque de atracciones.,parque,parque,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pasta blanqueadora.,pasta,pasta,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pasta dental.,pasta,pasta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pasta caliente.,pasta,pasta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pasta italiana.,pasta,pasta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un pastor eclesiástico.,pastor,pastor,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un pastor evangélico.,pastor,pastor,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un pastor montuno.,pastor,pastor,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un pastor de ovejas.,pastor,pastor,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la pata peluda.,pata,pata,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la pata de la mesa.,pata,pata,8,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la pata de hierro.,pata,pata,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la pata de la gata.,pata,pata,9,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un patrón complicado.,patrón,patrón,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un patrón exigente.,patrón,patrón,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un patrón orgulloso.,patrón,patrón,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un patrón geométrico.,patrón,patrón,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un perfil fotogénico.,perfil,perfil,9,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un perfil psicológico.,perfil,perfil,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un perfil perturbador.,perfil,perfil,8,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un perfil elegante.,perfil,perfil,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un periódico local.,periódico,periódico,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un periódico estrujado.,periódico,periódico,9,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un periódico plegado.,periódico,periódico,8,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un periódico global.,periódico,periódico,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó el pico del ave.,pico,pico,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó el pico montuno.,pico,pico,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó el pico alpino.,pico,pico,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó el pico amarillo.,pico,pico,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pieza añadida.,pieza,pieza,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pieza flamenca.,pieza,pieza,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pieza abstracta.,pieza,pieza,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pieza alterada.,pieza,pieza,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pieza musical.,pieza,pieza,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la pieza contemporánea.,pieza,pieza,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una pista falsa.,pista,pista,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una pista resbalosa.,pista,pista,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una pista de baile.,pista,pista,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una pista clave.,pista,pista,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la planta superior.,planta,planta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la planta izquierda.,planta,planta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la planta baja.,planta,planta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la planta del pie.,planta,planta,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la planta tropical.,planta,planta,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en la planta venenosa.,planta,planta,8,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pluma fuente.,pluma,pluma,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pluma albina.,pluma,pluma,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pluma estilográfica.,pluma,pluma,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pluma silvestre.,pluma,pluma,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en una posición fetal.,posición,posición,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en una posición ventajosa.,posición,posición,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en una posición sentada.,posición,posición,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en una posición oportuna.,posición,posición,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una prima costosa.,prima,prima,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una prima anual.,prima,prima,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una prima hermana.,prima,prima,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una prima atenta.,prima,prima,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pupila dilatada.,pupila,pupila,7,3,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pupila estudiosa.,pupila,pupila,8,3,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pupila aplicada.,pupila,pupila,7,3,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía una pupila contraída.,pupila,pupila,8,3,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un químico negligente.,químico,químico,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un químico tóxico.,químico,químico,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un químico orgánico.,químico,químico,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un químico exitoso.,químico,químico,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una rama retorcida.,rama,rama,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una rama disecada.,rama,rama,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una rama médica.,rama,rama,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una rama competitiva.,rama,rama,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó una raya precisa.,raya,raya,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó una raya marina.,raya,raya,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó una raya endémica.,raya,raya,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Dibujó una raya recta.,raya,raya,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una red cibernética.,red,red,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una red pesquera.,red,red,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una red de cuerda.,red,red,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una red privada.,red,red,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Fue una redada en el barrio.,redada,redada,8,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Fue una redada policiaca.,redada,redada,7,2,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Fue una redada en el río.,redada,redada,8,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Fue una redada pesquera.,redada,redada,6,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una resistencia de circuito.,resistencia,resistencia,8,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una resistencia militar.,resistencia,resistencia,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una resistencia eléctrica.,resistencia,resistencia,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una resistencia política.,resistencia,resistencia,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una revista deportiva.,revista,revista,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una revista de belleza.,revista,revista,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una revista brillosa.,revista,revista,7,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una revista estrujada.,revista,revista,7,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un rosa claro.,rosa,rosa,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una rosa frágil.,rosa,rosa,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una rosa fragante.,rosa,rosa,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un rosa tenue.,rosa,rosa,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él tiene sangre noble.,sangre,sangre,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él tiene sangre diluida.,sangre,sangre,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él tiene sangre real.,sangre,sangre,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él tiene sangre coagulada.,sangre,sangre,7,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una semilla germinada.,semilla,semilla,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una semilla educativa.,semilla,semilla,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una semilla sembrada.,semilla,semilla,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una semilla cultural.,semilla,semilla,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en el seno familiar.,seno,seno,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en el seno operado.,seno,seno,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en el seno social.,seno,seno,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Estaba en el seno izquiero.,seno,seno,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una serie matemática.,serie,serie,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una serie televisiva.,serie,serie,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una serie numérica.,serie,serie,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de una serie animada.,serie,serie,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sierra eléctrica.,sierra,sierra,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sierra nevada.,sierra,sierra,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sierra automática.,sierra,sierra,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sierra forestada.,sierra,sierra,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sirena coqueta.,sirena,sirena,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sirena mitológica.,sirena,sirena,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sirena policíaca.,sirena,sirena,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era una sirena ruidosa.,sirena,sirena,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un sostén incómodo.,sostén,sostén,6,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un sostén incondicional.,sostén,sostén,6,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un sostén sedoso.,sostén,sostén,7,2,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Era un sostén emocional.,sostén,sostén,6,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él moría de sueño.,sueño,sueño,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él alcanzó su sueño.,sueño,sueño,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él relató su sueño.,sueño,sueño,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él abandonó su sueño.,sueño,sueño,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él recordó su sueño.,sueño,sueño,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Él tenía sueño.,sueño,sueño,4,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la tabla astillada.,tabla,tabla,8,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la tabla de ajedrez.,tabla,tabla,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la tabla de madera.,tabla,tabla,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó la tabla de juego.,tabla,tabla,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el taco mexicano.,taco,taco,7,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el taco puntiagudo.,taco,taco,10,2,4,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el taco delicioso.,taco,taco,7,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el taco del zapato.,taco,taco,8,2,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tocó la tecla del ordenador.,tecla,tecla,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tocó la tecla espaciadora.,tecla,tecla,8,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tocó la tecla desafinada.,tecla,tecla,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tocó la tecla afinada.,tecla,tecla,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el título propietario.,título,título,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el título del libro.,título,título,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el título legal.,título,título,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el título halagador.,título,título,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el título del poema.,título,título,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Le gustó el título profesional.,título,título,6,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un vaso cristalino.,vaso,vaso,8,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un vaso antiguo.,vaso,vaso,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un vaso sanguíneo.,vaso,vaso,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Se trataba de un vaso obstruido.,vaso,vaso,9,1,3,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la vela derretida.,vela,vela,7,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la vela de lona.,vela,vela,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la vela de cera.,vela,vela,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Ella vio la vela del barco.,vela,vela,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Aumentó el volumen de la corriente.,volumen,volumen,8,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Aumentó el volumen del agua.,volumen,volumen,7,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Aumentó el volumen de la bocina.,volumen,volumen,9,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Aumentó el volumen de la voz.,volumen,volumen,8,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía un órgano ceremonial.,órgano,órgano,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía un órgano eclesiástico.,órgano,órgano,6,1,2,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía un órgano herido.,órgano,órgano,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
Tenía un órgano operado.,órgano,órgano,5,1,1,PlanTL-GOB-ES/roberta-large-bne,spanish,No,355356672
