sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,Layer_ablated,Head_ablated,Ablation_idx,n_params,mpath,language,multilingual
He banked the plane.,He banked the money.,bank, banked,Different Sense,0.0,6,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the money.,bank, banked,Different Sense,0.0,7,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the money.,bank, banked,Different Sense,0.0,8,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the money.,bank, banked,Different Sense,5.960464477539063e-08,9,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the money.,bank, banked,Different Sense,0.0,10,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the money.,bank, banked,Different Sense,0.0,11,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the money.,bank, banked,Different Sense,0.0,12,1.0,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,0,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,1,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,2,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,3,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,4,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,5,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,6,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,7,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,5.960464477539063e-08,8,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,5.960464477539063e-08,9,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,10,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,5.960464477539063e-08,11,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the cash.,bank, banked,Different Sense,0.0,12,0.7333333329999999,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,0,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,1,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,2,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,3,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,4,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,5,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,6,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,7,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,5.960464477539063e-08,8,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,9,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,1.1920928955078125e-07,10,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,11,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the money.,bank, banked,Different Sense,0.0,12,0.6,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,0,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,1,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,2,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,3,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,4,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,5,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,6,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,7,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,5.960464477539063e-08,8,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,0.0,9,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,1.1920928955078125e-07,10,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,5.960464477539063e-08,11,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the helicopter.,He banked the cash.,bank, banked,Different Sense,5.960464477539063e-08,12,1.375,10,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,0,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,1,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,2,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,3,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,4,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,5,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,6,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,1.1920928955078125e-07,7,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,5.960464477539063e-08,8,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,9,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,10,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,1.1920928955078125e-07,11,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the plane.,He banked the helicopter.,bank, banked,Same Sense,0.0,12,3.333333333,8,10,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,0,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,1,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,2,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,3,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,4,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,5,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,6,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,7,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,5.960464477539063e-08,8,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,9,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,0.0,10,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,5.960464477539063e-08,11,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
He banked the money.,He banked the cash.,bank, banked,Same Sense,1.1920928955078125e-07,12,3.5333333330000003,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,0,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,1,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,2,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,3,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,4,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,5,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,6,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,2.9861927032470703e-05,7,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,2.4616718292236328e-05,8,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.9311904907226562e-05,9,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.633167266845703e-05,10,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,9.000301361083984e-06,11,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a language barrier.,barrier, barrier,Different Sense,7.152557373046875e-07,12,1.333333333,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,0,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,1,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,2,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,3,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,4,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,5,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,6,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,3.457069396972656e-05,7,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,2.682209014892578e-05,8,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.990795135498047e-05,9,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.710653305053711e-05,10,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,9.59634780883789e-06,11,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a religious barrier.,barrier, barrier,Different Sense,6.556510925292969e-07,12,1.266666667,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,0,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,1,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,2,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,3,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,4,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,5,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,6,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,2.9206275939941406e-06,7,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,2.562999725341797e-06,8,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.9669532775878906e-06,9,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.7881393432617188e-06,10,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.2516975402832031e-06,11,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,2.384185791015625e-07,12,1.692307692,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,0,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,1,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,2,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,3,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,4,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,5,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,6,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.7285346984863281e-06,7,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.4901161193847656e-06,8,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.1324882507324219e-06,9,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.1324882507324219e-06,10,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,5.364418029785156e-07,11,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.1920928955078125e-07,12,1.727272727,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,0,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,1,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,2,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,3,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,4,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,5,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,6,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,2.956390380859375e-05,7,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,2.3663043975830078e-05,8,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,1.7940998077392578e-05,9,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,1.5020370483398438e-05,10,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,8.58306884765625e-06,11,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,5.960464477539062e-07,12,2.923076923,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,0,3.538461538,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,1,3.538461538,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,2,3.538461538,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,3,3.538461538,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,4,3.538461538,8,8,Zero-Ablation,6,11,"(6, 11)",278043648,FacebookAI/xlm-roberta-base,english,Yes
