sentence1,sentence2,word,string,Same_sense,Distance,Layer,mean_relatedness,S1_ntokens,S2_ntokens,Ablation,Layer_ablated,Head_ablated,Ablation_idx,n_params,mpath,language,multilingual
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,7,1.692307692,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,0.0,8,1.692307692,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.3887882232666016e-05,9,1.692307692,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,9.119510650634766e-06,10,1.692307692,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,6.258487701416016e-06,11,1.692307692,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a language barrier.,barrier, barrier,Different Sense,1.8835067749023438e-05,12,1.692307692,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,0,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,1,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,2,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,3,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,4,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,5,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,6,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,7,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,0.0,8,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.3649463653564453e-05,9,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,9.000301361083984e-06,10,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,6.258487701416016e-06,11,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a concrete barrier.,There was a religious barrier.,barrier, barrier,Different Sense,1.895427703857422e-05,12,1.727272727,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,0,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,1,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,2,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,3,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,4,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,5,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,6,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,7,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,0.0,8,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,1.3232231140136719e-05,9,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,8.58306884765625e-06,10,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,5.841255187988281e-06,11,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a police barrier.,There was a concrete barrier.,barrier, barrier,Same Sense,1.7404556274414062e-05,12,2.923076923,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,0,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,1,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,2,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,3,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,4,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,5,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,6,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,7,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,0.0,8,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,1.1920928955078125e-07,9,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,1.7881393432617188e-07,10,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,5.960464477539063e-08,11,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
There was a language barrier.,There was a religious barrier.,barrier, barrier,Same Sense,5.960464477539063e-08,12,3.538461538,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.01664942502975464,0,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.016622304916381836,1,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.015199124813079834,2,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0151444673538208,3,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.009031355381011963,4,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.006643056869506836,5,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.004150092601776123,6,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0027628540992736816,7,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0020208358764648438,8,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0016091465950012207,9,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.000952303409576416,10,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.000563204288482666,11,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0019966959953308105,12,0.0,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.01664942502975464,0,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.016622304916381836,1,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.015199124813079834,2,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0151444673538208,3,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.009031355381011963,4,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.006643056869506836,5,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.004150092601776123,6,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0027628540992736816,7,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0020208358764648438,8,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.00399249792098999,9,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.002560734748840332,10,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0014573335647583008,11,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a baseball bat.,bat, bat,Different Sense,0.004720091819763184,12,0.5,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,0,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,1,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,2,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,3,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,4,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,5,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,6,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,7,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0,8,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.00036960840225219727,9,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.00021886825561523438,10,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.00012350082397460938,11,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a wooden bat.,bat, bat,Different Sense,0.0003769993782043457,12,0.2,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,0,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,1,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,2,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,3,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,4,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,5,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,6,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,7,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0,8,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0029861927032470703,9,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.001827538013458252,10,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.0010564923286437988,11,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a fruit bat.,He saw a baseball bat.,bat, bat,Different Sense,0.003347456455230713,12,0.083333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.01664942502975464,0,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.016622304916381836,1,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.015199124813079834,2,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0151444673538208,3,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.009031355381011963,4,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.006643056869506836,5,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.004150092601776123,6,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0027628540992736816,7,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0020208358764648438,8,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0014992952346801758,9,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0008854269981384277,10,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0005344748497009277,11,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a furry bat.,He saw a fruit bat.,bat, bat,Same Sense,0.0019080042839050293,12,3.55,9,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,0,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,1,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,2,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,3,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,4,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,5,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,6,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,7,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0,8,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0026186704635620117,9,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.0016968250274658203,10,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.000986635684967041,11,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw a wooden bat.,He saw a baseball bat.,bat, bat,Same Sense,0.003161013126373291,12,3.545454545,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,0,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,1,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,2,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,3,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,4,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,5,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,6,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,7,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,0.0,8,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,5.78761100769043e-05,9,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,3.3736228942871094e-05,10,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,1.9669532775878906e-05,11,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the wood beam.,beam, beam,Different Sense,6.598234176635742e-05,12,1.142857143,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
He saw the laser beam.,He saw the balance beam.,beam, beam,Different Sense,0.0,0,0.833333333,8,8,Zero-Ablation,8,8,"(8, 8)",177853440,google-bert/bert-base-multilingual-cased,english,Yes
